project_name,file_name,nr_classes,nr_functions,ncls,slc,mlc,nr_of_lines,file_length,regexpsl,line_length,method_length,has_todo,boolean_e_c,cdac,cfoc,ccn,nppathc,javancss,nbugs,nbugs_confirmation
Apache CXF,AegisJaxWsTest.java,1,8,88,3,18,154,0,16,4,0,0,0,1,1,0,0,2,1.0,1.0
Apache CXF,AttachmentImpl.java,1,10,35,0,18,81,0,2,0,0,0,0,0,0,0,0,0,1.0,1.0
Apache CXF,AttachmentUtil.java,1,3,37,2,18,79,0,1,3,0,0,0,1,1,1,1,0,5.3095236,5.3095236
Apache CXF,BigDecimalType.java,1,3,14,0,18,49,0,1,2,0,0,0,0,0,0,0,0,1.0,1.0
Apache CXF,BookSuperClass.java,1,2,9,0,18,40,0,1,0,0,0,0,0,0,0,0,0,0.0625,0.0625
Apache CXF,ChannelService.java,1,5,89,0,18,161,0,8,34,0,0,0,0,1,1,1,3,0.037037037,0.037037037
Apache CXF,ClientCallback.java,1,11,71,0,21,189,0,0,5,0,0,0,0,1,0,1,2,1.1666666,1.1666666
Apache CXF,CodeGenBugTest.java,1,68,736,12,18,1197,0,5,228,0,0,0,1,1,0,0,3,1.5277778,1.5277778
Apache CXF,CollectionType.java,1,5,73,0,23,132,0,2,6,0,0,0,1,1,2,1,3,2.0,2.0
Apache CXF,ConfigurerImpl.java,3,16,146,7,18,261,0,23,16,0,0,0,1,1,5,2,4,0.5,0.5
Apache CXF,DataReaderImpl.java,2,8,90,3,18,167,0,17,17,0,1,1,0,1,3,1,3,0.027027028,0.027027028
Apache CXF,DataWriterImpl.java,1,7,88,0,18,153,0,7,17,0,0,0,0,1,1,1,3,0.16666667,0.16666667
Apache CXF,DocLitBareImpl.java,1,7,27,0,18,65,0,8,0,0,0,0,0,0,0,0,0,0.16666667,0.16666667
Apache CXF,DummyInterface.java,1,1,5,0,18,29,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0.33333334
Apache CXF,EndpointPolicy.java,1,7,14,0,18,49,0,7,1,0,0,0,0,0,0,0,0,0.09803922,0.09803922
Apache CXF,FileWriterUtil.java,1,9,49,0,18,96,0,1,7,0,0,0,1,1,0,0,0,1.0,1.0
Apache CXF,HelloException.java,1,4,13,0,18,43,0,4,0,0,0,0,0,0,0,0,0,0.11111111,0.11111111
Apache CXF,HelloInterface.java,1,1,5,1,18,32,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4
Apache CXF,InjectionUtils.java,3,37,504,19,18,845,0,93,81,0,0,0,1,1,11,11,9,2.0,2.0
Apache CXF,IntegerUserMap.java,2,5,23,1,18,65,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125
Apache CXF,JAXRSUtilsTest.java,5,77,1103,25,18,1858,0,417,255,0,0,2,1,1,2,0,15,2.2625,2.2625
Apache CXF,JMSConduitTest.java,2,9,100,8,18,190,0,2,19,0,0,0,0,1,0,0,2,0.22777778,0.22777778
Apache CXF,JMSDestination.java,5,34,252,28,18,519,0,103,41,0,2,0,1,4,3,2,6,2.5611112,2.5611112
Apache CXF,MultipartStore.java,1,52,306,0,18,723,0,103,39,0,0,0,1,1,1,1,2,0.33333334,0.33333334
Apache CXF,NodeDataReader.java,1,6,48,3,18,95,0,8,4,0,0,0,0,1,0,0,0,1.0,1.0
Apache CXF,ObjectWithAMap.java,1,3,11,0,18,43,0,1,0,0,0,0,0,0,0,0,0,0.083333336,0.083333336
Apache CXF,PatternBuilder.java,1,2,8,6,18,53,0,1,2,0,0,0,0,0,0,0,0,0.33333334,0.33333334
Apache CXF,PingMeResponse.java,1,0,6,0,0,35,0,4,1,0,0,0,0,0,0,0,0,0.21023965,0.21023965
Apache CXF,ProviderServer.java,1,2,22,0,18,54,0,1,2,0,0,0,0,0,0,0,0,0.25,0.25
Apache CXF,RMEndpointTest.java,1,21,300,0,18,409,0,5,34,0,0,0,0,1,0,0,7,0.09803922,0.09803922
Apache CXF,ServerLauncher.java,4,20,295,9,18,468,0,18,20,0,0,0,1,2,5,4,7,0.037037037,0.037037037
Apache CXF,SourceProvider.java,1,0,4,0,18,26,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0.037037037
Apache CXF,StringProvider.java,1,5,23,0,18,64,0,6,5,0,0,0,0,1,0,0,0,0.0952381,0.0952381
Apache CXF,SwAServiceImpl.java,1,4,86,0,18,150,0,11,10,0,0,0,0,1,1,1,3,0.027777778,0.027777778
Apache CXF,TestLogHandler.java,1,5,15,0,18,52,0,7,0,0,0,0,0,0,0,0,0,0.032258064,0.032258064
Apache CXF,ToStringPlugin.java,1,5,54,1,18,105,0,10,13,0,0,0,0,1,0,0,0,0.5,0.5
Apache CXF,TypeDclVisitor.java,1,3,30,17,18,85,0,4,6,0,0,0,0,1,1,0,0,1.0,1.0
Apache CXF,TypesGenerator.java,1,2,76,0,18,128,0,3,9,0,0,0,0,1,1,1,3,0.18181819,0.18181819
Apache CXF,UriBuilderImpl.java,1,37,274,12,18,505,0,27,43,0,0,0,1,1,4,3,2,0.875,0.875
Apache CXF,WSDLASTVisitor.java,1,43,263,20,18,465,0,2,30,0,0,0,1,1,3,3,5,1.0,1.0
Apache CXF,XMLTypeCreator.java,2,30,406,43,21,753,0,25,69,0,0,0,1,1,6,6,8,0.13839285,0.13839285
Apache CXF,AbstractConduit.java,1,5,22,1,18,79,0,5,0,0,0,0,0,0,0,0,0,0.103174604,0.103174604
Apache CXF,AbstractFeature.java,1,6,24,0,18,78,0,7,4,0,0,0,0,1,0,0,0,0.2,0.2
Apache CXF,AbstractInvoker.java,1,11,119,5,18,270,0,38,20,0,0,0,0,1,2,1,3,0.07321179,0.07321179
Apache CXF,AegisWSDLNSTest.java,1,6,47,2,18,106,0,14,5,0,0,0,1,1,0,0,0,0.25,0.25
Apache CXF,BareServiceTest.java,1,4,145,3,18,227,0,0,9,0,0,0,1,1,0,0,4,0.055555556,0.055555556
Apache CXF,BaseGreeterImpl.java,1,26,121,3,30,234,0,9,10,0,0,0,1,1,0,0,2,0.33333334,0.33333334
Apache CXF,BusShutdownTest.java,1,4,51,12,18,106,0,14,1,0,0,0,0,1,0,0,0,1.0,1.0
Apache CXF,ChannelIdParser.java,1,2,21,0,18,65,0,6,4,0,0,0,0,0,1,0,0,0.037037037,0.037037037
Apache CXF,ClientProxyImpl.java,2,24,311,11,18,558,0,107,76,0,0,0,1,2,8,6,6,2.892857,2.892857
Apache CXF,CreatePullPoint.java,1,5,21,0,18,57,0,3,2,0,0,0,0,1,0,0,0,0.010989011,0.010989011
Apache CXF,CustomException.java,1,5,16,0,18,50,0,1,0,0,0,0,0,0,0,0,0,0.32668066,0.32668066
Apache CXF,CustomerService.java,1,8,54,2,18,125,0,9,3,0,0,0,1,1,0,0,0,0.80277777,0.80277777
Apache CXF,DestinationTest.java,1,10,157,0,18,228,0,28,18,0,0,0,0,1,0,0,5,0.6111111,0.6111111
Apache CXF,EffectivePolicy.java,1,3,9,0,18,38,0,4,0,0,0,0,0,0,0,0,0,0.014705882,0.014705882
Apache CXF,GreetMeResponse.java,1,2,12,0,0,64,0,8,3,0,0,0,0,0,0,0,0,0.28166822,0.28166822
Apache CXF,GreeterImplBase.java,1,10,28,0,23,82,0,1,1,0,0,0,0,0,0,0,0,0.071428575,0.071428575
Apache CXF,HTTPConduitTest.java,4,31,407,73,18,890,0,147,9,0,1,0,1,1,1,1,6,0.032258064,0.032258064
Apache CXF,HTTPSClientTest.java,1,12,61,10,18,166,0,25,9,0,0,0,0,0,0,0,2,0.8333333,0.8333333
Apache CXF,InboundEndpoint.java,1,6,21,0,18,94,0,13,0,0,0,0,0,0,0,0,0,0.75555557,0.75555557
Apache CXF,JAXBBeanFactory.java,1,2,26,1,18,66,0,4,0,0,0,0,0,1,0,0,0,0.037037037,0.037037037
Apache CXF,JAXBDataBinding.java,6,47,802,32,18,1205,0,80,99,0,0,0,1,2,13,11,14,1.7,1.7
Apache CXF,ManagedEndpoint.java,1,10,66,3,18,134,0,14,9,0,0,0,0,1,0,0,2,0.30555555,0.30555555
Apache CXF,MessagePartInfo.java,1,22,76,0,18,161,0,12,1,0,0,0,0,1,1,0,2,0.5,0.5
Apache CXF,MessageRecorder.java,1,2,41,1,18,87,0,6,2,0,0,0,0,0,1,1,1,0.037037037,0.037037037
Apache CXF,MissingTypeImpl.java,1,1,5,0,18,34,0,2,1,0,0,0,0,0,0,0,0,0.2,0.2
Apache CXF,NameServiceImpl.java,1,1,9,0,18,37,0,2,1,0,0,0,0,0,0,0,0,0.8333333,0.8333333
Apache CXF,OsgiServletTest.java,2,19,238,1,18,359,0,14,13,0,0,0,1,1,1,2,3,0.5,0.5
Apache CXF,PathSegmentImpl.java,1,6,24,0,18,63,0,6,0,0,0,0,0,0,0,0,0,0.0625,0.0625
Apache CXF,PingServiceImpl.java,1,2,16,0,18,52,0,2,0,0,0,0,0,0,0,0,0,0.037037037,0.037037037
Apache CXF,PolicyAssertion.java,1,1,4,0,18,33,0,4,0,0,0,0,0,0,0,0,0,0.014705882,0.014705882
Apache CXF,PolicyUtilsTest.java,1,4,116,0,18,169,0,22,16,0,0,0,1,1,0,0,4,0.014705882,0.014705882
Apache CXF,ProviderFactory.java,2,8,113,1,18,188,0,0,11,0,0,0,0,1,2,2,3,0.5,0.5
Apache CXF,SOAPBindingUtil.java,1,38,309,1,21,520,0,1,44,0,0,1,0,1,1,1,3,0.25,0.25
Apache CXF,ServiceImplTest.java,3,18,181,7,18,333,0,46,31,0,0,0,1,1,0,0,3,0.5,0.5
Apache CXF,SourceGenerator.java,6,107,998,18,18,1628,0,268,152,0,1,0,1,2,18,15,10,1.5,1.5
Apache CXF,SpringBeansTest.java,2,11,241,3,18,370,0,9,26,0,0,0,1,1,2,3,6,1.0,1.0
Apache CXF,StaxDataBinding.java,4,18,83,1,18,165,0,4,10,0,0,0,0,3,0,0,2,1.0,1.0
Apache CXF,TestBeanABOImpl.java,1,3,10,0,18,37,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4
Apache CXF,TestSOAPHandler.java,1,14,188,10,18,322,0,60,22,0,0,0,0,1,3,2,4,0.16666667,0.16666667
Apache CXF,TestServiceImpl.java,1,2,9,0,18,42,0,1,1,0,0,0,0,0,0,0,0,3.5353534,3.5353534
Apache CXF,TestServiceTest.java,1,6,48,0,18,107,0,5,10,0,0,0,0,1,0,0,0,0.2020202,0.2020202
Apache CXF,URIResolverTest.java,1,6,74,11,18,153,0,30,10,0,0,0,0,0,0,0,2,1.5277778,1.5277778
Apache CXF,URITemplateTest.java,1,66,416,3,22,694,0,34,62,0,0,0,0,1,0,0,2,0.25,0.25
Apache CXF,UserServiceImpl.java,1,1,5,0,18,30,0,0,0,0,0,0,0,0,0,0,0,0.41666666,0.41666666
Apache CXF,UserServiceTest.java,1,1,30,0,18,63,0,5,1,0,0,0,0,1,0,0,0,0.055555556,0.055555556
Apache CXF,WSDLManagerImpl.java,1,18,157,0,35,305,0,23,19,0,0,0,1,1,1,0,2,0.2612332,0.2612332
Apache CXF,WSPolicyFeature.java,2,21,151,3,18,272,0,33,11,0,0,0,1,1,1,1,3,0.083333336,0.083333336
Apache CXF,WebservicesType.java,1,8,46,6,0,238,0,41,9,0,0,0,0,0,0,0,0,0.33333334,0.33333334
Apache CXF,XMLBeanTypeInfo.java,1,9,121,5,25,260,0,12,22,0,0,0,0,1,1,1,3,2.0,2.0
Apache CXF,AbstractProvider.java,1,6,32,0,18,73,0,7,0,0,0,0,0,0,0,0,0,0.30952382,0.30952382
Apache CXF,AegisDatabinding.java,1,28,381,27,35,703,0,0,57,0,0,0,1,1,5,5,6,2.0550594,2.0550594
Apache CXF,AegisJaxWsWsdlNs.java,2,5,15,0,18,57,0,2,3,0,0,0,0,0,0,0,0,0.25,0.25
Apache CXF,AnnotationReader.java,1,25,148,16,18,402,0,0,22,0,0,0,0,1,4,1,2,1.3333334,1.3333334
Apache CXF,ArrayServiceImpl.java,1,5,25,0,18,64,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5
Apache CXF,AssertionBuilder.java,1,3,8,0,18,64,0,6,1,0,0,0,0,0,0,0,0,0.13970588,0.13970588
Apache CXF,AssertionInfoMap.java,1,10,116,0,18,197,0,13,8,0,0,0,1,1,3,3,4,0.014705882,0.014705882
Apache CXF,AttributeVisitor.java,1,12,180,20,18,383,0,59,19,0,0,0,1,1,0,0,3,1.0,1.0
Apache CXF,BookStoreStorage.java,1,0,7,0,18,31,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625
Apache CXF,CXFAuthenticator.java,1,3,55,5,18,112,0,6,5,0,0,0,0,1,1,1,2,2.0,2.0
Apache CXF,ClassLoaderUtils.java,2,8,84,10,18,242,0,11,7,0,0,0,0,1,3,2,3,0.083333336,0.083333336
Apache CXF,ClientServerTest.java,2,5,43,1,18,88,0,10,3,0,0,0,0,0,0,0,0,0.5,0.5
Apache CXF,ComplexException.java,2,11,33,0,18,85,0,6,0,0,0,0,0,0,0,0,0,0.33333334,0.33333334
Apache CXF,ConciseFormatter.java,1,1,8,0,18,33,0,0,0,0,0,0,0,0,0,0,0,0.071428575,0.071428575
Apache CXF,CorbaDestination.java,1,22,262,30,18,468,0,40,28,0,1,0,1,1,1,1,4,0.2,0.2
Apache CXF,DateTimezoneTest.java,3,8,60,3,18,121,0,19,4,0,0,0,1,1,0,0,1,0.5,0.5
Apache CXF,EndpointImplTest.java,2,11,159,7,18,289,0,34,21,0,0,0,1,1,0,0,2,0.5555556,0.5555556
Apache CXF,ExceptionService.java,1,1,5,0,18,28,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
Apache CXF,HttpHeaderHelper.java,1,6,80,6,18,135,0,11,9,0,0,0,0,1,1,1,2,0.35,0.35
Apache CXF,JAXRSServiceImpl.java,1,20,123,7,18,217,0,20,7,0,0,0,0,1,2,1,3,0.11111111,0.11111111
Apache CXF,JMSConfiguration.java,1,78,228,1,22,441,0,13,14,0,0,0,0,1,1,1,2,0.9291667,0.9291667
Apache CXF,JMSSpecConstants.java,1,1,33,9,18,78,0,4,14,0,0,0,0,0,0,0,0,0.16666667,0.16666667
Apache CXF,JSONProviderTest.java,8,82,708,4,18,1206,0,207,100,0,0,0,1,1,0,0,5,1.0,1.0
Apache CXF,JaxWsClientProxy.java,1,12,160,7,18,277,0,15,23,0,0,0,1,1,2,2,4,0.13095239,0.13095239
Apache CXF,JettyHTTPHandler.java,1,6,36,0,18,80,0,1,4,0,0,0,0,1,0,0,0,0.0625,0.0625
Apache CXF,MEXInInterceptor.java,2,5,64,0,18,113,0,6,7,0,0,0,0,2,1,0,2,1.0,1.0
Apache CXF,MyImplementation.java,1,8,31,0,18,74,0,1,0,0,0,0,0,0,0,0,0,0.2,0.2
Apache CXF,NamespaceHandler.java,1,1,8,0,18,30,0,2,3,0,0,0,0,0,0,0,0,0.032258064,0.032258064
Apache CXF,PolicyComparator.java,1,7,52,3,32,135,0,9,1,0,0,0,0,1,1,1,1,0.014705882,0.014705882
Apache CXF,PolicyEngineImpl.java,1,50,341,6,18,592,0,47,53,0,0,0,1,1,4,2,2,1.0980393,1.0980393
Apache CXF,PolicyEngineTest.java,4,32,490,3,18,673,0,119,40,0,0,0,1,1,0,0,12,0.09803922,0.09803922
Apache CXF,RMPolicyWsdlTest.java,2,5,106,3,18,197,0,33,17,0,0,0,1,2,0,0,3,0.09803922,0.09803922
Apache CXF,RPCInInterceptor.java,1,4,131,11,18,227,0,13,17,0,0,0,1,1,2,2,4,0.035714287,0.035714287
Apache CXF,ResourceInjector.java,1,27,223,3,18,401,0,98,27,0,0,0,0,1,2,1,3,0.5,0.5
Apache CXF,SchemaCollection.java,1,34,192,7,24,358,0,0,34,0,0,0,1,1,1,1,3,1.2,1.2
Apache CXF,ServiceProcessor.java,1,19,460,16,18,765,0,24,75,0,1,1,1,1,7,5,8,0.0625,0.0625
Apache CXF,ServiceUtilsTest.java,1,1,7,0,18,32,0,0,1,0,0,0,0,0,0,0,0,0.03448276,0.03448276
Apache CXF,SoapFaultFactory.java,1,6,71,1,18,129,0,17,3,0,0,0,0,1,0,0,2,0.16666667,0.16666667
Apache CXF,SpringBusFactory.java,1,7,43,0,18,93,0,13,3,0,0,0,0,1,0,0,0,1.4180555,1.4180555
Apache CXF,WSDLQueryHandler.java,1,6,146,3,21,271,0,17,32,0,0,0,1,1,3,3,3,1.5333333,1.5333333
Apache CXF,XsDateTimeFormat.java,1,6,100,1,18,172,0,3,7,0,0,0,0,1,2,2,4,0.33333334,0.33333334
Apache CXF,BareInInterceptor.java,1,2,74,9,18,131,0,11,3,0,0,0,0,1,1,1,3,0.035714287,0.035714287
Apache CXF,CXFConnectionSpec.java,1,15,77,2,18,193,0,21,0,0,0,0,0,0,2,2,2,0.1,0.1
Apache CXF,ClassResourceInfo.java,1,31,148,0,18,276,0,42,20,0,0,0,0,1,2,1,2,0.47361112,0.47361112
Apache CXF,ClientFactoryBean.java,1,8,69,3,18,126,0,4,5,0,0,0,0,1,1,1,2,0.19704969,0.19704969
Apache CXF,ClientMtomXopTest.java,2,7,186,10,18,285,0,29,54,0,0,0,1,2,2,1,4,0.03448276,0.03448276
Apache CXF,CodeFirstWSDLTest.java,1,3,60,0,18,118,0,6,5,0,0,0,0,1,0,0,1,0.51111114,0.51111114
Apache CXF,CommandLineParser.java,1,10,107,9,0,192,0,0,15,0,0,0,1,1,1,1,3,0.18181819,0.18181819
Apache CXF,CounterRepository.java,1,8,62,4,24,129,0,19,9,0,0,0,1,1,0,0,2,2.0,2.0
Apache CXF,DecoupledBareTest.java,2,4,58,0,18,105,0,9,8,0,0,0,0,2,0,0,0,0.03448276,0.03448276
Apache CXF,ElementDataWriter.java,1,7,58,0,18,116,0,0,1,0,0,0,1,1,1,0,0,0.5,0.5
Apache CXF,GreeterClientTest.java,3,11,56,2,18,126,0,18,17,0,0,0,0,1,0,0,1,0.03448276,0.03448276
Apache CXF,GreeterImplNoWsdl.java,1,0,3,0,19,31,0,0,1,0,0,0,0,0,0,0,0,0.32142857,0.32142857
Apache CXF,HelloWorldServlet.java,1,7,72,5,18,152,0,27,11,0,0,0,0,1,1,1,2,0.1,0.1
Apache CXF,InMessageRecorder.java,1,3,39,0,18,75,0,2,1,0,0,0,0,1,0,0,0,0.037037037,0.037037037
Apache CXF,InTransformReader.java,1,30,316,14,18,503,0,34,29,0,0,0,1,1,2,1,4,0.33333334,0.33333334
Apache CXF,JAXBWrapperHelper.java,1,5,28,0,18,73,0,9,3,0,0,0,0,1,0,0,0,0.083333336,0.083333336
Apache CXF,JAXRSSoapBookTest.java,7,67,546,10,18,917,0,165,87,0,0,0,1,1,0,0,2,0.5928571,0.5928571
Apache CXF,JCABusFactoryTest.java,2,5,45,1,18,98,0,9,5,0,0,0,0,1,0,0,0,1.0,1.0
Apache CXF,JaxWsEndpointImpl.java,1,22,345,9,18,535,0,56,63,0,0,0,1,1,5,2,4,2.3333333,2.3333333
Apache CXF,MAPAggregatorTest.java,4,58,374,36,22,780,0,79,20,0,0,1,1,1,3,2,5,0.5833333,0.5833333
Apache CXF,MDBActivationSpec.java,1,19,52,0,18,197,0,17,1,0,0,0,0,0,0,0,1,0.2,0.2
Apache CXF,MDBActivationWork.java,1,8,128,3,21,262,0,37,12,0,0,0,1,1,2,2,4,1.7,1.7
Apache CXF,MultipartProvider.java,2,29,275,3,21,479,0,66,52,0,0,1,1,2,5,2,6,0.33333334,0.33333334
Apache CXF,OOBHdrServiceImpl.java,1,6,72,14,18,154,0,14,17,0,0,0,0,1,1,1,3,0.16666667,0.16666667
Apache CXF,PolicyBuilderImpl.java,1,6,26,0,18,73,0,7,1,0,0,0,0,0,0,0,0,0.3480392,0.3480392
Apache CXF,RMSoapInterceptor.java,1,15,274,22,21,558,0,95,39,0,1,1,1,1,3,3,6,0.53571427,0.53571427
Apache CXF,RPCOutInterceptor.java,1,4,53,2,18,110,0,6,9,0,0,0,0,1,1,1,1,1.0,1.0
Apache CXF,SAMLTokenProvider.java,1,20,260,19,18,523,0,66,59,0,0,1,1,1,5,3,5,0.2,0.2
Apache CXF,ServerFactoryBean.java,1,24,154,1,18,336,0,18,12,0,0,0,1,1,2,1,3,0.65762365,0.65762365
Apache CXF,ServerGreeterBase.java,1,2,17,0,18,46,0,0,0,0,0,0,0,0,0,0,0,0.071428575,0.071428575
Apache CXF,ServerPartialWsdl.java,1,2,20,1,18,53,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
Apache CXF,ServletController.java,2,19,220,7,18,384,0,49,52,0,0,0,0,1,3,4,4,1.512626,1.512626
Apache CXF,StaxInInterceptor.java,1,4,85,2,18,154,0,5,14,0,0,0,0,1,2,2,4,0.14285715,0.14285715
Apache CXF,StreamInterceptor.java,2,7,47,1,18,100,0,5,1,0,0,0,0,1,0,0,1,1.0,1.0
Apache CXF,SwAOutInterceptor.java,2,8,187,11,18,296,0,33,17,0,1,0,1,1,2,2,4,0.037037037,0.037037037
Apache CXF,TrustDecisionUtil.java,1,2,32,5,18,112,0,16,3,0,0,0,0,1,1,1,1,1.0,1.0
Apache CXF,TwoWayJMSImplBase.java,1,10,64,8,18,132,0,11,5,0,0,0,1,1,0,0,2,0.0625,0.0625
Apache CXF,WrapperHelperTest.java,2,10,61,0,18,168,0,14,1,0,0,0,0,0,0,0,3,0.5,0.5
Apache CXF,XMLBindingFactory.java,1,4,46,0,18,95,0,8,1,0,0,0,1,1,0,0,0,0.30311355,0.30311355
Apache CXF,AbstractCXFServlet.java,1,12,81,3,18,163,0,22,9,0,0,0,0,1,0,0,2,0.43268022,0.43268022
Apache CXF,AddNumbersPortType.java,2,4,18,1,18,73,0,11,3,0,0,0,0,0,0,0,0,0.4,0.4
Apache CXF,AddNumbersResponse.java,1,2,12,2,18,77,0,6,2,0,0,0,0,0,0,0,0,0.05882353,0.05882353
Apache CXF,AlarmRetrievalImpl.java,1,7,113,1,18,193,0,7,9,0,0,0,1,1,0,0,4,0.027777778,0.027777778
Apache CXF,BareOutInterceptor.java,1,2,33,1,18,71,0,3,1,0,0,0,0,1,1,1,1,0.100561865,0.100561865
Apache CXF,CachedOutputStream.java,2,36,285,9,18,484,0,13,23,0,0,0,1,1,4,2,5,3.0548048,3.0548048
Apache CXF,CatalogWSDLLocator.java,1,8,67,6,18,136,0,3,5,0,0,0,0,1,2,2,2,0.03846154,0.03846154
Apache CXF,ConfigurerImplTest.java,5,45,209,4,18,412,0,64,20,0,0,0,1,1,0,0,4,0.5,0.5
Apache CXF,CorbaBindingHelper.java,1,7,120,12,18,211,0,20,19,0,0,0,0,1,2,2,4,0.2,0.2
Apache CXF,CryptoCoverageUtil.java,1,10,111,26,36,440,0,51,19,0,0,0,0,1,3,1,2,0.8666667,0.8666667
Apache CXF,CustomJAXRSInvoker.java,1,1,20,0,18,51,0,3,4,0,0,0,0,1,0,0,0,0.035714287,0.035714287
Apache CXF,DataSourceProvider.java,1,8,39,0,18,95,0,13,9,0,0,0,0,1,0,0,0,1.0,1.0
Apache CXF,DefaultTypeCreator.java,1,8,42,0,22,95,0,1,5,0,0,0,0,1,0,0,0,0.023809524,0.023809524
Apache CXF,DefaultValuePlugin.java,1,3,14,0,28,61,0,2,4,0,0,0,0,0,0,0,0,0.5,0.5
Apache CXF,DigestAuthSupplier.java,2,10,144,1,18,271,0,21,11,0,0,0,0,1,2,1,4,0.33333334,0.33333334
Apache CXF,DispatchMDBInvoker.java,1,3,35,0,18,95,0,9,5,0,0,0,0,0,1,1,1,0.7,0.7
Apache CXF,EndpointPolicyImpl.java,1,29,205,15,18,373,0,49,20,0,0,0,1,1,3,3,4,1.0980393,1.0980393
Apache CXF,ExplicitPrefixTest.java,2,10,78,2,18,176,0,12,12,0,0,0,0,1,0,0,2,0.055555556,0.055555556
Apache CXF,FaultBeanGenerator.java,1,3,52,0,18,99,0,3,1,0,0,1,0,1,1,1,0,0.055555556,0.055555556
Apache CXF,HelloWorldProvider.java,1,1,16,0,18,57,0,0,1,0,0,0,0,0,0,0,0,0.33333334,0.33333334
Apache CXF,IDLToWSDLProcessor.java,1,26,408,30,18,682,0,110,86,0,1,0,1,1,8,5,9,0.54545456,0.54545456
Apache CXF,JAXBEncoderDecoder.java,4,45,643,51,18,1060,0,53,125,0,2,1,1,1,10,8,11,2.2062209,2.2062209
Apache CXF,JAXRSInInterceptor.java,1,5,157,3,18,271,0,39,35,0,0,0,0,1,1,1,3,0.78571427,0.78571427
Apache CXF,JAXRSMultipartTest.java,1,25,100,1,18,208,0,52,13,0,0,0,0,1,0,0,2,0.33333334,0.33333334
Apache CXF,JAXWSMethodInvoker.java,1,3,31,3,18,71,0,6,4,0,0,0,0,1,0,0,0,0.3762421,0.3762421
Apache CXF,JBIDestinationTest.java,1,2,39,5,18,80,0,10,5,0,0,0,0,1,0,0,1,1.0,1.0
Apache CXF,JMSDestinationTest.java,4,27,317,42,33,565,0,40,72,0,0,0,1,1,0,0,6,0.82361114,0.82361114
Apache CXF,JMSOldConfigHolder.java,1,22,279,6,18,472,0,26,60,0,0,0,1,1,6,6,6,0.7625,0.7625
Apache CXF,LogicalMessageImpl.java,1,8,166,6,18,265,0,10,22,0,0,0,1,1,3,2,4,0.04,0.04
Apache CXF,MessageContextImpl.java,1,20,155,0,18,265,0,34,14,0,0,0,1,1,2,2,3,1.0,1.0
Apache CXF,NotificationBroker.java,1,14,137,15,18,266,0,29,26,0,0,0,1,1,2,1,3,0.010989011,0.010989011
Apache CXF,OutMessageRecorder.java,2,5,42,1,18,93,0,9,2,0,0,0,0,1,0,0,0,0.037037037,0.037037037
Apache CXF,ParameterProcessor.java,1,28,477,10,18,820,0,26,102,0,0,0,1,1,11,8,8,1.0,1.0
Apache CXF,PatternBuilderTest.java,1,1,28,7,18,76,0,0,2,0,0,0,0,0,0,0,1,0.33333334,0.33333334
Apache CXF,PrimitiveAssertion.java,1,16,74,0,18,144,0,11,0,0,0,0,0,1,0,0,2,0.014705882,0.014705882
Apache CXF,RMAssertionBuilder.java,2,6,38,0,18,98,0,15,4,0,0,0,0,1,0,0,0,0.014705882,0.014705882
Apache CXF,SAMLTokenValidator.java,1,9,181,9,18,330,0,37,32,0,0,0,1,1,2,1,3,0.53333336,0.53333336
Apache CXF,ServerRegistryImpl.java,1,10,43,4,18,99,0,10,2,0,0,0,0,0,0,0,0,0.055555556,0.055555556
Apache CXF,ServiceWSDLBuilder.java,1,31,384,7,18,623,0,49,81,0,0,0,0,1,3,4,6,1.3333334,1.3333334
Apache CXF,ServletDestination.java,1,3,23,1,18,75,0,12,0,0,0,0,0,0,0,0,0,0.50960326,0.50960326
Apache CXF,SoapBindingFactory.java,2,18,541,23,18,902,0,46,95,0,0,0,1,1,10,10,10,0.16666667,0.16666667
Apache CXF,StudentServiceImpl.java,1,6,33,0,18,72,0,4,0,0,0,0,0,1,0,0,0,0.33333334,0.33333334
Apache CXF,TrivialSOAPHandler.java,1,7,27,0,18,68,0,6,0,0,0,0,0,0,0,0,0,0.037037037,0.037037037
Apache CXF,UTPasswordCallback.java,1,3,22,0,18,66,0,5,1,0,0,0,0,1,0,0,0,0.25132275,0.25132275
Apache CXF,UncheckedException.java,1,9,32,0,18,83,0,13,3,0,0,0,0,0,0,0,0,1.0,1.0
Apache CXF,UriBuilderImplTest.java,1,132,619,7,18,1222,0,128,123,0,0,0,0,1,0,0,4,1.0178572,1.0178572
Apache CXF,VersionTransformer.java,3,26,225,17,18,592,0,77,55,0,1,0,0,1,0,0,2,1.0555556,1.0555556
Apache CXF,WSDLGetInterceptor.java,1,5,82,10,18,171,0,11,15,0,0,0,0,1,1,1,3,0.037037037,0.037037037
Apache CXF,WSDLServiceBuilder.java,1,31,565,33,18,885,0,14,90,0,2,0,1,1,8,7,10,1.0,1.0
